	GSM1194697	GSM1194698	GSM1194699
ENSG00000228445	167	0	7
ENSG00000288702	463	16	207
ENSG00000244474	112	7	25
ENSG00000288705	176	212	47
ENSG00000167165	1074	430	491
ENSG00000244122	59	83	43
ENSG00000242366	3	0	1
ENSG00000241119	0	0	0
ENSG00000173610	328	62	47
ENSG00000271271	0	0	0
ENSG00000278216	0	0	0
ENSG00000248886	0	0	0
ENSG00000275190	0	0	0
ENSG00000213759	3	0	4
ENSG00000277132	35	14	9
ENSG00000197888	0	0	0
ENSG00000249956	0	0	0
ENSG00000215110	0	0	0
ENSG00000250919	0	0	0
ENSG00000281308	2	0	0
ENSG00000135226	6	0	0
ENSG00000281547	0	0	0
ENSG00000156096	3	6	0
ENSG00000171234	4	0	6
ENSG00000145626	0	0	0
ENSG00000168671	0	0	0
ENSG00000174607	41	12	25
ENSG00000152332	3745	4086	1648
ENSG00000276043	183	88	33
ENSG00000065060	561	657	416
ENSG00000111647	677	444	407
ENSG00000147854	418	464	153
ENSG00000223650	30	96	53
ENSG00000087206	99	48	77
ENSG00000111981	82	71	6
ENSG00000131015	55	105	29
ENSG00000131019	15	0	0
ENSG00000177169	192	143	15
ENSG00000083290	71	59	82
ENSG00000140474	229	735	94
ENSG00000168038	115	55	62
ENSG00000261279	3	7	0
ENSG00000282689	0	0	20
ENSG00000282509	0	0	0
ENSG00000219545	165	98	83
ENSG00000169344	0	0	0
ENSG00000177398	0	0	0
ENSG00000114491	424	406	90
ENSG00000109103	196	160	104
ENSG00000175970	103	35	18
ENSG00000130477	19	13	41
ENSG00000198722	482	678	229
ENSG00000137766	67	77	44
ENSG00000092929	266	451	258
ENSG00000140553	311	440	139
ENSG00000141161	0	0	2
ENSG00000115446	179	81	116
ENSG00000113763	0	0	0
ENSG00000107731	406	505	82
ENSG00000182168	151	185	206
ENSG00000124602	41	7	0
ENSG00000156687	0	0	0
ENSG00000276416	48	34	82
ENSG00000144406	426	576	263
ENSG00000112494	0	0	0
ENSG00000110057	152	42	167
ENSG00000155070	0	0	0
ENSG00000172971	0	0	0
ENSG00000250381	0	0	0
ENSG00000184795	0	0	0
ENSG00000255562	0	0	0
ENSG00000251624	0	0	0
ENSG00000249272	0	0	0
ENSG00000164853	0	0	0
ENSG00000076248	505	153	54
ENSG00000260818	21	7	10
ENSG00000270343	0	0	0
ENSG00000132478	721	794	326
ENSG00000059145	59	21	23
ENSG00000240520	0	0	0
ENSG00000100024	57	47	21
ENSG00000005007	398	204	32
ENSG00000151461	488	488	506
ENSG00000169062	239	94	182
ENSG00000226478	0	0	0
ENSG00000214832	0	0	0
ENSG00000234709	1	0	0
ENSG00000125351	81	191	25
ENSG00000105668	0	6	1
ENSG00000114638	1749	3706	239
ENSG00000110375	8	0	0
ENSG00000100373	0	0	0
ENSG00000276184	38	142	43
ENSG00000242435	2	0	0
ENSG00000183696	319	369	366
ENSG00000007001	0	3	4
ENSG00000094841	7	2	0
ENSG00000101019	383	664	218
ENSG00000137288	431	1065	190
ENSG00000204922	188	358	51
ENSG00000184076	847	1776	666
ENSG00000127540	698	1571	488
ENSG00000156467	889	890	588
ENSG00000237748	6	0	46
ENSG00000227941	0	0	0
ENSG00000249928	0	0	0
ENSG00000010256	428	371	123
ENSG00000140740	881	519	607
ENSG00000236736	0	0	0
ENSG00000169021	364	912	208
ENSG00000226085	16	0	6
ENSG00000223721	0	0	0
ENSG00000217314	0	0	0
ENSG00000173660	1167	1843	504
ENSG00000233954	73	50	64
ENSG00000238126	0	0	0
ENSG00000237629	0	0	0
ENSG00000224162	0	0	0
ENSG00000242728	4	0	0
ENSG00000164405	538	1342	272
ENSG00000183463	0	0	0
ENSG00000222019	9	0	0
ENSG00000142207	410	376	230
ENSG00000135763	116	229	120
ENSG00000106608	329	459	107
ENSG00000270617	0	0	0
ENSG00000105176	528	878	197
ENSG00000167118	83	290	131
ENSG00000159650	0	0	0
ENSG00000126088	196	482	56
ENSG00000188690	206	95	137
ENSG00000103005	637	599	785
ENSG00000053501	376	166	103
ENSG00000158773	75	59	23
ENSG00000226501	0	0	0
ENSG00000105698	252	229	101
ENSG00000176542	2177	1686	1345
ENSG00000006611	0	0	0
ENSG00000182040	15	0	0
ENSG00000042781	4	0	5
ENSG00000130307	117	93	87
ENSG00000138768	2127	1200	780
ENSG00000162607	343	479	100
ENSG00000103194	675	734	434
ENSG00000102226	290	112	56
ENSG00000152484	269	234	144
ENSG00000226081	0	0	0
ENSG00000232927	0	0	0
ENSG00000058056	342	337	85
ENSG00000101557	796	1350	261
ENSG00000135655	1320	1621	1073
ENSG00000156256	491	596	136
ENSG00000230549	0	0	0
ENSG00000231396	0	0	0
ENSG00000233136	0	0	0
ENSG00000227551	0	0	0
ENSG00000232399	0	0	0
ENSG00000249482	0	0	0
ENSG00000223569	0	0	0
ENSG00000250231	0	0	0
ENSG00000249104	0	0	0
ENSG00000250844	0	0	0
ENSG00000248920	0	0	0
ENSG00000284990	0	0	0
ENSG00000250745	0	0	0
ENSG00000249811	0	0	0
ENSG00000248933	0	0	0
ENSG00000250913	0	0	0
ENSG00000232264	0	0	0
ENSG00000230430	0	0	0
ENSG00000229579	0	0	0
ENSG00000235780	0	0	0
ENSG00000231051	0	0	0
ENSG00000231637	0	0	0
ENSG00000284806	0	0	0
ENSG00000228856	0	0	0
ENSG00000284781	0	0	0
ENSG00000227140	0	0	0
ENSG00000205946	0	0	0
ENSG00000285497	0	0	74
ENSG00000237038	0	0	0
ENSG00000251694	0	0	0
ENSG00000184979	56	299	81
ENSG00000172046	129	103	11
ENSG00000036672	31	9	17
ENSG00000136878	31	147	10
ENSG00000143258	190	102	60
ENSG00000124422	834	639	194
ENSG00000162402	1586	1023	1435
ENSG00000229375	0	0	0
ENSG00000155313	593	801	352
ENSG00000134588	1	3	1
ENSG00000273820	20	27	48
ENSG00000048028	1387	1347	614
ENSG00000131864	2	2	4
ENSG00000140455	1308	1085	482
ENSG00000135093	336	531	575
ENSG00000103404	1821	2014	1789
ENSG00000170832	959	698	977
ENSG00000188933	162	128	120
ENSG00000233327	221	458	37
ENSG00000189423	10	0	9
ENSG00000077254	1153	1112	832
ENSG00000115464	3702	3869	2161
ENSG00000118369	31	13	0
ENSG00000055483	110	715	249
ENSG00000135913	583	481	406
ENSG00000170185	452	305	224
ENSG00000168883	489	636	295
ENSG00000114316	613	1331	417
ENSG00000085982	155	52	27
ENSG00000161133	0	0	5
ENSG00000106346	531	586	213
ENSG00000154914	22	34	23
ENSG00000136014	9	10	33
ENSG00000123552	463	410	254
ENSG00000109189	843	645	214
ENSG00000170242	957	1116	796
ENSG00000090686	984	1398	447
ENSG00000164663	424	384	310
ENSG00000111667	136	22	15
ENSG00000170236	0	8	0
ENSG00000247746	1	495	474
ENSG00000145390	1055	1613	774
ENSG00000166348	2158	887	698
ENSG00000129204	63	70	54
ENSG00000148429	728	503	321
ENSG00000187555	750	567	402
ENSG00000138592	1574	2705	1825
ENSG00000225029	1	0	0
ENSG00000124486	3665	3274	1980
ENSG00000114374	1514	911	904
ENSG00000250951	0	0	0
ENSG00000238135	2	0	0
ENSG00000226369	0	0	0
ENSG00000227871	0	0	0
ENSG00000224571	0	3	0
ENSG00000227494	0	0	0
ENSG00000233120	0	0	0
ENSG00000232744	0	0	0
ENSG00000229553	0	0	0
ENSG00000223407	0	0	0
ENSG00000225326	0	0	0
ENSG00000249501	0	0	0
ENSG00000230854	0	0	0
ENSG00000227635	0	0	0
ENSG00000224408	0	0	0
ENSG00000223555	0	0	0
ENSG00000230814	0	0	0
ENSG00000224866	0	0	0
ENSG00000234744	0	0	0
ENSG00000235521	0	0	0
ENSG00000224151	0	0	0
ENSG00000232424	0	0	0
ENSG00000237023	15	27	11
ENSG00000235004	0	0	0
ENSG00000229250	0	0	0
ENSG00000237616	0	0	0
ENSG00000232064	0	0	0
ENSG00000233378	0	0	0
ENSG00000237467	0	0	0
ENSG00000229709	0	0	0
ENSG00000238154	0	1	1
ENSG00000249634	0	0	0
ENSG00000226116	0	0	0
ENSG00000224485	0	0	0
ENSG00000229416	0	0	0
ENSG00000232614	0	0	0
ENSG00000132952	178	423	220
ENSG00000111962	350	238	190
ENSG00000171794	0	0	0
ENSG00000183520	699	848	194
ENSG00000156697	395	397	74
ENSG00000253797	230	112	516
ENSG00000164338	213	66	46
ENSG00000011260	278	270	78
ENSG00000120800	1387	1109	961
ENSG00000147679	251	138	80
ENSG00000132467	306	332	81
ENSG00000262788	768	923	474
ENSG00000108651	341	428	134
ENSG00000152818	2116	1003	1458
ENSG00000049247	30	409	15
ENSG00000188958	162	183	116
ENSG00000181408	0	0	0
ENSG00000183878	1101	2066	845
ENSG00000198382	538	186	51
ENSG00000163945	129	64	60
ENSG00000115652	725	237	123
ENSG00000126756	739	1066	183
ENSG00000103043	1141	1199	194
ENSG00000139190	169	7	27
ENSG00000220205	596	125	315
ENSG00000049245	2416	2019	788
ENSG00000117533	64	144	48
ENSG00000168899	54	52	64
ENSG00000124333	143	117	78
ENSG00000118640	789	1311	587
ENSG00000173218	1151	2057	805
ENSG00000162738	275	416	256
ENSG00000101558	1953	2127	635
ENSG00000124164	1048	666	571
ENSG00000236178	96	286	56
ENSG00000071246	40	269	191
ENSG00000143494	111	125	123
ENSG00000274334	8	24	16
ENSG00000125753	504	223	272
ENSG00000108828	255	75	46
ENSG00000171724	0	0	0
ENSG00000141968	117	239	137
ENSG00000160293	40	78	32
ENSG00000134215	1726	438	639
ENSG00000148704	1	0	0
ENSG00000116035	8	3	213
ENSG00000155959	167	97	67
ENSG00000162692	0	14	0
ENSG00000038427	563	3049	1355
ENSG00000035403	3890	2750	1683
ENSG00000165280	1552	1974	731
ENSG00000175073	710	817	290
ENSG00000100483	50	173	81
ENSG00000182583	5	0	0
ENSG00000177504	0	0	0
ENSG00000169059	0	0	0
ENSG00000205642	0	0	0
ENSG00000129864	0	0	0
ENSG00000129862	0	0	0
ENSG00000213585	735	1205	637
ENSG00000073905	0	0	0
ENSG00000232809	0	0	0
ENSG00000237679	0	0	0
ENSG00000227254	0	0	0
ENSG00000232526	1	0	0
ENSG00000213856	0	0	0
ENSG00000234702	0	0	0
ENSG00000235060	0	18	43
ENSG00000270858	0	0	0
ENSG00000231341	0	1	0
ENSG00000213450	0	0	0
ENSG00000229036	160	39	53
ENSG00000232366	0	0	0
ENSG00000165637	1970	2805	493
ENSG00000214976	0	0	0
ENSG00000255776	0	0	0
ENSG00000213262	0	0	0
ENSG00000234682	0	0	0
ENSG00000078668	284	366	258
ENSG00000271198	0	1	0
ENSG00000111424	104	100	152
ENSG00000112715	2611	3987	2297
ENSG00000173511	476	774	87
ENSG00000150630	0	12	0
ENSG00000165197	2	0	0
ENSG00000151650	55	51	38
ENSG00000215037	0	0	0
ENSG00000257364	0	0	0
ENSG00000230465	31	14	30
ENSG00000253569	0	0	0
ENSG00000254105	0	0	0
ENSG00000236380	0	0	0
ENSG00000197415	10	144	0
ENSG00000136451	2387	3673	601
ENSG00000236229	1	7	4
ENSG00000028203	1819	2705	1646
ENSG00000128564	0	0	0
ENSG00000102243	58	0	0
ENSG00000170162	0	0	0
ENSG00000206538	275	532	198
ENSG00000144560	388	443	312
ENSG00000134086	206	308	183
ENSG00000189030	0	0	0
ENSG00000127831	35	13	3
ENSG00000136059	93	14	3
ENSG00000026025	230	1141	315
ENSG00000146469	0	0	0
ENSG00000151445	301	770	89
ENSG00000114812	121	356	28
ENSG00000106018	20	3	5
ENSG00000205221	0	0	1
ENSG00000167397	265	557	125
ENSG00000196715	811	1014	240
ENSG00000147852	217	482	230
ENSG00000160131	687	966	258
ENSG00000187650	100	23	20
ENSG00000182853	84	133	74
ENSG00000062716	31658	45736	30691
ENSG00000178201	43	235	11
ENSG00000249654	0	0	0
ENSG00000242856	0	0	0
ENSG00000268545	0	0	0
ENSG00000230772	0	0	0
ENSG00000220758	0	0	0
ENSG00000231725	0	0	0
ENSG00000219770	0	0	0
ENSG00000220581	0	0	0
ENSG00000216762	0	0	0
ENSG00000235818	0	0	0
ENSG00000196131	11	10	0
ENSG00000233121	0	0	0
ENSG00000224752	0	0	0
ENSG00000224947	0	0	0
ENSG00000227182	0	0	0
ENSG00000180663	0	0	0
ENSG00000236284	0	0	0
ENSG00000230361	0	0	0
ENSG00000227426	0	0	0
ENSG00000233173	0	0	0
ENSG00000228660	0	0	0
ENSG00000230639	0	0	0
ENSG00000213643	0	0	0
ENSG00000235227	0	0	0
ENSG00000228567	0	0	0
ENSG00000223845	0	0	0
ENSG00000223476	0	0	0
ENSG00000253611	0	0	0
ENSG00000237487	0	0	0
ENSG00000197617	0	0	0
ENSG00000228038	0	0	0
ENSG00000236313	0	0	0
ENSG00000213547	0	0	0
ENSG00000260883	0	0	0
ENSG00000237185	0	0	0
ENSG00000260722	0	0	0
ENSG00000259979	0	0	0
ENSG00000260724	0	0	0
ENSG00000174677	0	0	0
ENSG00000261515	0	0	0
ENSG00000264837	0	0	0
ENSG00000273732	0	0	0
ENSG00000273762	0	0	0
ENSG00000268272	0	0	0
ENSG00000269885	0	0	0
ENSG00000275592	0	0	0
ENSG00000268598	0	0	0
ENSG00000268357	29	0	6
ENSG00000268995	48	12	0
ENSG00000268521	0	0	0
ENSG00000280218	0	0	0
ENSG00000280210	0	0	0
ENSG00000268789	0	0	0
ENSG00000268541	0	0	0
ENSG00000219280	0	0	0
ENSG00000268794	1	0	0
ENSG00000268148	0	0	0
ENSG00000268908	0	0	0
ENSG00000269320	0	0	0
ENSG00000230086	0	0	0
ENSG00000276400	0	0	0
ENSG00000226348	0	0	0
ENSG00000213014	0	0	0
ENSG00000235974	0	0	0
ENSG00000174930	0	0	0
ENSG00000234680	0	0	0
ENSG00000236541	0	0	0
ENSG00000112299	34	5	16
ENSG00000112303	138	24	106
ENSG00000093134	118	21	65
ENSG00000154978	686	867	180
ENSG00000169575	0	0	0
ENSG00000128218	0	0	0
ENSG00000280616	392	568	356
ENSG00000197969	979	500	383
ENSG00000132549	2282	2686	1255
ENSG00000129003	3903	2342	2748
ENSG00000048707	1709	2777	731
ENSG00000215305	107	213	93
ENSG00000104142	128	107	53
ENSG00000131475	407	269	75
ENSG00000226755	0	0	0
ENSG00000122958	871	1103	185
ENSG00000240375	0	0	0
ENSG00000151502	173	112	74
ENSG00000224895	2	1	21
ENSG00000285339	631	667	305
ENSG00000111237	1265	2124	723
ENSG00000139719	234	320	98
ENSG00000184056	393	579	171
ENSG00000069329	1168	1318	403
ENSG00000260809	0	0	0
ENSG00000136100	200	380	803
ENSG00000155975	398	333	109
ENSG00000139722	478	305	227
ENSG00000167987	70	365	55
ENSG00000176428	10	11	4
ENSG00000166887	949	567	957
ENSG00000006715	500	754	513
ENSG00000136631	541	1116	202
ENSG00000132612	578	645	634
ENSG00000119541	1880	1607	860
ENSG00000004766	322	840	260
ENSG00000149823	169	203	28
ENSG00000224455	504	438	216
ENSG00000283883	1114	1448	1148
ENSG00000143952	1182	774	550
ENSG00000163159	72	74	38
ENSG00000156931	806	497	482
ENSG00000075399	27	24	13
ENSG00000100749	93	173	24
ENSG00000028116	420	361	123
ENSG00000105053	517	189	150
ENSG00000133980	33	13	12
ENSG00000101842	215	103	57
ENSG00000176834	272	109	22
ENSG00000186806	0	126	0
ENSG00000019102	156	284	5
ENSG00000155659	41	10	1
ENSG00000243284	0	0	4
ENSG00000163032	403	1428	229
ENSG00000276363	8	0	8
ENSG00000170419	5	18	9
ENSG00000187135	0	0	0
ENSG00000132821	13	207	0
ENSG00000165633	71	71	41
ENSG00000214376	43	0	9
ENSG00000100987	11	5	0
ENSG00000119614	0	0	0
ENSG00000009844	484	176	76
ENSG00000224999	0	0	0
ENSG00000253401	0	0	0
ENSG00000134258	609	816	262
ENSG00000151532	432	581	171
ENSG00000100568	1413	1024	333
ENSG00000243974	0	0	0
ENSG00000213434	2	0	0
ENSG00000258074	0	0	0
ENSG00000227759	0	0	0
ENSG00000109072	0	0	0
ENSG00000179403	281	380	293
ENSG00000165816	44	8	90
ENSG00000175267	0	0	1
ENSG00000168658	7	3	1
ENSG00000110002	70	10	4
ENSG00000158816	85	98	36
ENSG00000145198	2	0	0
ENSG00000223757	66	30	6
ENSG00000102763	553	491	443
ENSG00000250289	0	0	0
ENSG00000188730	17	16	7
ENSG00000174453	0	0	0
ENSG00000167992	43	15	5
ENSG00000146530	73	105	30
ENSG00000110799	6	2	118
ENSG00000241717	0	0	0
ENSG00000095787	2620	4159	2098
ENSG00000062650	1110	1788	660
ENSG00000116874	115	22	73
ENSG00000227209	0	0	0
ENSG00000015285	44	17	37
ENSG00000112290	9	75	0
ENSG00000227597	0	0	0
ENSG00000158195	3378	3314	825
ENSG00000132970	2	0	0
ENSG00000188459	2	6	0
ENSG00000234980	0	0	0
ENSG00000146556	105	5	17
ENSG00000288207	72	27	74
ENSG00000234769	0	0	0
ENSG00000282458	242	53	358
ENSG00000182484	218	167	137
ENSG00000227232	70	0	44
ENSG00000106299	1074	1290	424
ENSG00000239779	450	214	300
ENSG00000084463	559	998	229
ENSG00000260389	0	0	6
ENSG00000166272	647	235	271
ENSG00000282492	0	0	0
ENSG00000253826	0	0	0
ENSG00000267792	0	0	0
ENSG00000271530	0	0	0
ENSG00000250474	0	0	0
ENSG00000253612	0	0	0
ENSG00000251035	0	0	0
ENSG00000259454	0	0	0
ENSG00000268663	0	0	0
ENSG00000269732	0	0	0
ENSG00000273640	1	0	0
ENSG00000132471	1200	1376	793
ENSG00000183066	67	62	23
ENSG00000229248	0	0	0
ENSG00000120688	30	190	10
ENSG00000163026	26	82	14
ENSG00000085449	983	1135	570
ENSG00000139668	591	541	452
ENSG00000163625	3821	4607	1949
ENSG00000128815	78	0	8
ENSG00000198554	440	318	217
ENSG00000143951	1488	1396	1174
ENSG00000071127	647	646	381
ENSG00000120008	1403	574	694
ENSG00000138442	403	303	185
ENSG00000101940	417	499	329
ENSG00000150627	48	39	22
ENSG00000065268	41	3	30
ENSG00000157796	483	881	145
ENSG00000140153	706	229	145
ENSG00000127580	55	5	48
ENSG00000176473	86	12	9
ENSG00000162923	1592	2270	1096
ENSG00000184465	72	227	224
ENSG00000065183	342	835	190
ENSG00000148225	199	139	169
ENSG00000136709	919	1116	270
ENSG00000118965	231	131	152
ENSG00000134987	776	1234	687
ENSG00000047056	165	44	20
ENSG00000136918	0	0	0
ENSG00000160193	5	0	89
ENSG00000164253	290	253	430
ENSG00000163811	1162	1583	518
ENSG00000131725	738	674	160
ENSG00000196998	436	759	472
ENSG00000141580	267	702	129
ENSG00000265574	0	0	1
ENSG00000226916	97	31	5
ENSG00000085433	213	570	50
ENSG00000114742	137	140	139
ENSG00000174776	57	92	30
ENSG00000196363	49	332	23
ENSG00000185798	249	211	35
ENSG00000005448	51	131	36
ENSG00000120314	353	263	309
ENSG00000103091	398	497	210
ENSG00000196981	73	51	16
ENSG00000178252	247	92	184
ENSG00000140395	128	670	34
ENSG00000075702	84	90	52
ENSG00000162843	3	0	0
ENSG00000091157	524	579	399
ENSG00000082068	623	413	198
ENSG00000166415	1433	1596	514
ENSG00000177082	390	964	343
ENSG00000133316	334	542	115
ENSG00000115368	520	1362	811
ENSG00000092470	120	209	80
ENSG00000116455	503	591	211
ENSG00000276021	139	103	7
ENSG00000164091	588	325	247
ENSG00000285086	0	0	2
ENSG00000241318	0	0	0
ENSG00000123154	48	122	93
ENSG00000105583	184	253	113
ENSG00000187260	1	5	6
ENSG00000171804	0	3	3
ENSG00000166359	0	21	0
ENSG00000140006	219	411	29
ENSG00000161996	251	302	105
ENSG00000105875	170	317	194
ENSG00000243667	82	52	112
ENSG00000140527	31	12	16
ENSG00000231894	0	0	0
ENSG00000179698	42	76	36
ENSG00000196151	105	33	72
ENSG00000142784	297	449	49
ENSG00000166483	5224	4686	3043
ENSG00000263042	2	0	0
ENSG00000103175	134	166	225
ENSG00000180305	0	0	0
ENSG00000182931	0	0	0
ENSG00000180083	35	39	15
ENSG00000168703	3	0	7
ENSG00000168634	0	0	0
ENSG00000101443	9457	8189	2813
ENSG00000124116	23	14	1
ENSG00000175121	0	0	0
ENSG00000243543	0	0	0
ENSG00000158901	17	71	13
ENSG00000180205	0	0	0
ENSG00000127578	0	0	0
ENSG00000173714	0	0	0
ENSG00000109501	67	32	38
ENSG00000156232	487	523	236
ENSG00000282540	232	460	420
ENSG00000276141	281	307	237
ENSG00000095397	38	52	62
ENSG00000156076	0	0	15
ENSG00000115935	395	531	277
ENSG00000171475	711	1029	641
ENSG00000122574	51	71	19
ENSG00000070540	1526	1481	968
ENSG00000157954	291	726	325
ENSG00000011451	246	115	166
ENSG00000255293	1	0	0
ENSG00000116729	209	126	128
ENSG00000060237	7024	5797	3511
ENSG00000165238	179	54	142
ENSG00000196632	86	69	236
ENSG00000126562	22	33	96
ENSG00000125084	0	0	0
ENSG00000135925	183	186	3
ENSG00000169884	0	0	0
ENSG00000085741	0	0	5
ENSG00000002745	53	1	3
ENSG00000105989	1	0	0
ENSG00000134245	438	1362	342
ENSG00000277641	3	0	0
ENSG00000154342	44	85	2
ENSG00000162552	239	288	64
ENSG00000114251	72	172	102
ENSG00000111186	8	15	0
ENSG00000115596	17	0	26
ENSG00000154764	17	17	26
ENSG00000188064	1004	1091	618
ENSG00000061492	0	0	0
ENSG00000075290	0	0	0
ENSG00000143816	51	7	14
ENSG00000276799	58	40	20
ENSG00000141499	85	0	10
ENSG00000116213	142	142	40
ENSG00000248633	0	0	0
ENSG00000165392	128	172	543
ENSG00000124535	106	487	115
ENSG00000109046	1918	1318	1124
ENSG00000176871	1229	1984	543
ENSG00000179314	40	19	5
ENSG00000075035	1	0	4
ENSG00000184937	0	6	0
ENSG00000146457	805	735	432
ENSG00000255282	89	56	16
ENSG00000142279	887	762	439
ENSG00000113645	375	155	84
ENSG00000151718	152	983	136
ENSG00000047644	700	714	536
ENSG00000186153	139	47	5
ENSG00000123124	901	1022	415
ENSG00000244153	0	1	0
ENSG00000198373	184	157	131
ENSG00000018408	1268	1788	742
ENSG00000076924	129	12	7
ENSG00000132530	3889	4222	3490
ENSG00000204379	0	0	0
ENSG00000204382	0	0	0
ENSG00000155622	0	0	0
ENSG00000171402	0	0	0
ENSG00000171405	23	29	5
ENSG00000100219	2094	2915	1265
ENSG00000249947	0	0	0
ENSG00000143184	128	46	4
ENSG00000143185	40	69	5
ENSG00000173578	101	0	1
ENSG00000158125	415	693	64
ENSG00000124343	3	22	36
ENSG00000227447	0	0	0
ENSG00000101966	1715	1086	705
ENSG00000168334	0	0	0
ENSG00000163092	0	0	0
ENSG00000047597	15	0	0
ENSG00000172967	0	0	0
ENSG00000206579	76	108	72
ENSG00000285327	66	26	24
ENSG00000171044	2	0	0
ENSG00000260903	0	0	0
ENSG00000158156	47	5	9
ENSG00000221947	138	47	72
ENSG00000182489	2	0	0
ENSG00000250868	0	0	0
ENSG00000244646	0	0	0
ENSG00000238067	0	0	0
ENSG00000230904	0	0	0
ENSG00000236620	0	0	0
ENSG00000231026	0	0	0
ENSG00000223406	0	0	0
ENSG00000237546	0	0	0
ENSG00000136936	64	4	21
ENSG00000154767	55	53	12
ENSG00000108039	825	1461	259
ENSG00000122121	0	0	5
ENSG00000196236	1185	759	536
ENSG00000082898	1845	2194	997
ENSG00000132953	542	418	274
ENSG00000124571	641	756	251
ENSG00000169180	1738	2197	1073
ENSG00000130227	1028	1480	462
ENSG00000184575	1224	2115	578
ENSG00000214185	0	1	0
ENSG00000143324	2535	3165	1249
ENSG00000073050	424	494	90
ENSG00000196584	333	223	210
ENSG00000126215	91	7	44
ENSG00000152422	8	20	45
ENSG00000079246	3150	3791	1839
ENSG00000196419	1254	1538	647
ENSG00000237417	1	0	0
ENSG00000234825	0	0	1
ENSG00000230318	0	0	0
ENSG00000253517	1	2	0
ENSG00000215070	0	0	0
ENSG00000114127	3466	2863	2790
ENSG00000088930	931	1226	503
ENSG00000166435	603	714	363
ENSG00000173950	394	549	122
ENSG00000093217	81	30	37
ENSG00000285395	10	4	47
ENSG00000015532	316	614	112
ENSG00000015153	432	423	263
ENSG00000137693	1142	1539	579
ENSG00000220494	0	0	0
ENSG00000236080	0	0	0
ENSG00000139131	86	74	92
ENSG00000182362	9	1	3
ENSG00000065978	2912	3313	704
ENSG00000224861	32	7	0
ENSG00000213866	2	5	0
ENSG00000231167	3	3	3
ENSG00000240002	1	0	0
ENSG00000213188	0	0	0
ENSG00000251108	0	0	0
ENSG00000213539	0	13	2
ENSG00000232349	20	2	0
ENSG00000226048	0	4	0
ENSG00000236994	0	0	0
ENSG00000288504	0	0	0
ENSG00000213438	0	0	0
ENSG00000060138	1465	1746	887
ENSG00000161179	153	103	64
ENSG00000163872	1683	897	1482
ENSG00000127337	79	258	33
ENSG00000176105	965	1096	794
ENSG00000224003	0	0	0
ENSG00000174851	134	242	13
ENSG00000167645	247	65	77
ENSG00000058799	458	610	271
ENSG00000130733	231	230	19
ENSG00000137207	660	1059	123
ENSG00000119820	1478	1335	882
ENSG00000145817	257	241	275
ENSG00000181704	611	592	733
ENSG00000177752	13	3	0
ENSG00000250067	0	0	0
ENSG00000106636	368	340	120
ENSG00000119596	1398	1040	1401
ENSG00000136758	2341	2345	1849
ENSG00000236831	0	0	0
ENSG00000180667	684	1490	199
ENSG00000100027	87	46	37
ENSG00000175155	208	733	239
ENSG00000090238	378	55	94
ENSG00000166793	9	40	0
ENSG00000119801	671	926	379
ENSG00000232096	0	0	0
ENSG00000284852	0	0	0
ENSG00000258251	0	0	0
ENSG00000196449	35	220	126
ENSG00000278486	7	0	0
ENSG00000236745	0	0	0
ENSG00000230859	0	0	0
ENSG00000275272	758	864	998
ENSG00000047188	344	194	175
ENSG00000149658	1061	1224	886
ENSG00000251389	0	0	0
ENSG00000198492	627	296	282
ENSG00000270503	3	0	0
ENSG00000185728	1333	1408	487
ENSG00000166913	4040	5255	1657
ENSG00000237557	0	0	0
ENSG00000256464	7	7	0
ENSG00000274474	3269	3328	1546
ENSG00000232727	1	0	0
ENSG00000283850	0	0	0
ENSG00000263976	0	0	0
ENSG00000250205	0	0	0
ENSG00000234645	1	0	1
ENSG00000282630	0	0	0
ENSG00000170027	909	1534	581
ENSG00000128245	603	468	417
ENSG00000134308	2331	4904	1622
ENSG00000236564	64	59	46
ENSG00000249986	19	6	56
ENSG00000271142	0	0	0
ENSG00000230019	0	0	0
ENSG00000164924	17748	28975	7083
ENSG00000213236	1	0	0
ENSG00000229932	4	1	0
ENSG00000213131	6	0	0
ENSG00000213260	1	0	0
ENSG00000215199	1	0	0
ENSG00000227261	0	0	0
ENSG00000225664	0	1	0
ENSG00000100811	1831	2775	946
ENSG00000163374	1527	1091	856
ENSG00000230661	1	0	0
ENSG00000229104	0	0	0
ENSG00000230797	3	0	2
ENSG00000186919	19	10	466
ENSG00000278589	0	0	0
ENSG00000180011	469	132	139
ENSG00000146839	1	0	0
ENSG00000115085	0	0	0
ENSG00000182223	0	0	0
ENSG00000189167	0	0	0
ENSG00000169064	0	26	0
ENSG00000214717	165	307	182
ENSG00000250304	0	0	0
ENSG00000177494	27	29	1
ENSG00000132846	162	71	376
ENSG00000100426	246	199	162
ENSG00000236287	1091	1668	521
ENSG00000257315	821	972	820
ENSG00000188707	7	0	3
ENSG00000221886	22	3	2
ENSG00000248496	30	44	6
ENSG00000124256	63	69	77
